	Chromosome	Position	28RT_T1_vs_28RT_PBMC.tumour
1_8360443	1	8360443	-0.496612943862664
1_8360492	1	8360492	-0.364162647839014
1_8360503	1	8360503	-0.364162647839014
1_8360612	1	8360612	-0.496612943862664
1_8361083	1	8361083	-0.693868093318096
1_8361126	1	8361126	-0.94912514856017
1_8624343	1	8624343	-0.865467219513261
1_8656247	1	8656247	-0.93491128934047
1_8861360	1	8861360	-1.28354418763073
1_8949303	1	8949303	-0.588535433303703
1_8949347	1	8949347	-0.496612943862664
1_8949355	1	8949355	-0.580480554765778
1_8949393	1	8949393	-1.09455558808173
1_8951527	1	8951527	-0.696359078180204
1_8974362	1	8974362	-1.35511750823601
1_9007318	1	9007318	-0.0271276605614437
1_9007358	1	9007358	-0.598627901476037
1_9014735	1	9014735	-1.18261527877995
1_9014802	1	9014802	-0.865060883771696
1_9014814	1	9014814	-0.828830914842459
1_9014831	1	9014831	-0.76068005914706
1_9038482	1	9038482	-0.716147976582556
1_9039892	1	9039892	-0.900215548079224
1_9041924	1	9041924	-1.13894970744019
1_9057537	1	9057537	-1.26579751799604
1_9058188	1	9058188	-1.14552236136367
1_9104515	1	9104515	-1.08662867231011
1_9104577	1	9104577	-1.11905015000248
1_9105626	1	9105626	-0.849589475009256
1_9242965	1	9242965	-0.666981919778672
1_9245189	1	9245189	-1.07744924553571
1_9245334	1	9245334	-0.671591173031261
1_9246991	1	9246991	-0.694941660308642
1_9247016	1	9247016	-0.870515313863804
1_9247017	1	9247017	-0.892541620193803
1_9262084	1	9262084	-0.652143410803039
1_9262324	1	9262324	-0.616549809473299
1_9264218	1	9264218	-1.01325548597989
1_9264227	1	9264227	-0.899084466060575
1_9264263	1	9264263	-1.04673594518659
1_9264611	1	9264611	-0.659618531365185
1_9580233	1	9580233	-0.801026509571036
1_9582366	1	9582366	-0.89163965389941
1_9612988	1	9612988	-0.92894726662254
1_9614894	1	9614894	-0.871720644874564
1_9615303	1	9615303	-0.919978802900654
1_9615318	1	9615318	-0.883237212903713
1_9622200	1	9622200	-0.79384692308226
1_9717027	1	9717027	-0.637923460265867
1_9720166	1	9720166	-0.80765272260729
1_9720540	1	9720540	-0.64214739513878
1_9721147	1	9721147	-0.980152044180795
1_9721246	1	9721246	-1.05491981258277
1_9721447	1	9721447	-0.635016558132107
1_9722328	1	9722328	-0.961725185339804
1_9724365	1	9724365	-0.562942511953512
1_9744467	1	9744467	-0.866662988368197
1_9744633	1	9744633	-1.43455197573041
1_9751483	1	9751483	-0.665332182559579
1_9751516	1	9751516	-0.506606912859219
1_9773303	1	9773303	-0.681429365356514
1_9872043	1	9872043	-0.734386299767158
1_9922297	1	9922297	-1.20496405298976
1_9934787	1	9934787	-0.702485180977045
1_9972110	1	9972110	-0.668388740992917
1_10101207	1	10101207	-0.94912514856017
1_10119557	1	10119557	-0.700626835884257
1_10130715	1	10130715	-0.746308265560483
1_10303186	1	10303186	-0.994449139069661
1_10303453	1	10303453	-0.919978802900654
1_10303606	1	10303606	-1.05718489441762
1_10304277	1	10304277	-0.737621043366459
1_10334565	1	10334565	-0.635016558132107
1_10343234	1	10343234	-1.28354418763073
1_10361031	1	10361031	-0.767678277222639
1_10368512	1	10368512	-0.517014135922385
1_10371241	1	10371241	-1.14790501267467
1_10380226	1	10380226	-1.04310129676918
1_10413139	1	10413139	-0.686090742726377
1_10419728	1	10419728	-0.756480070617775
1_10461572	1	10461572	-0.660999761763546
1_10461640	1	10461640	-1.10562963424016
1_10469269	1	10469269	-0.695838719277939
1_10536284	1	10536284	-0.494559285094689
1_10599276	1	10599276	-1.05764960533834
1_10618382	1	10618382	-0.495093517665463
1_10623109	1	10623109	-0.971151454890169
1_10629648	1	10629648	-0.993519267918624
1_10629678	1	10629678	-0.807949085599476
1_10629812	1	10629812	-0.821745842083943
1_10629994	1	10629994	-1.02127493431601
1_10639344	1	10639344	-0.885560019782704
1_10639683	1	10639683	-0.606237435037162
1_10640045	1	10640045	-0.726732727223722
1_10642250	1	10642250	-1.11905015000248
1_10642935	1	10642935	-1.05874963973467
1_10646266	1	10646266	-0.866662988368197
1_10646326	1	10646326	-1.20936092104129
1_10649075	1	10649075	-1.00645832362612
1_10649384	1	10649384	-0.821889960264063
1_10653593	1	10653593	-1.05100476257938
1_10653750	1	10653750	-1.2584532066679
1_10653788	1	10653788	-1.20743714415156
1_10653867	1	10653867	-0.889746601481239
1_10653940	1	10653940	-0.81280367734739
1_10659877	1	10659877	-0.974362440059193
1_10660248	1	10660248	-0.969589251119886
1_10660397	1	10660397	-0.676599293749079
1_10665309	1	10665309	-1.06015646094891
1_10665356	1	10665356	-1.19848461749689
1_10947668	1	10947668	-1.33245378811168
1_10948045	1	10948045	-1.29016206639524
1_10948070	1	10948070	-0.968490473427101
1_10948360	1	10948360	-1.06460236598011
1_10948628	1	10948628	-0.639440649427555
1_10948742	1	10948742	-0.63718114224543
1_10949622	1	10949622	-0.791060302327919
1_10949646	1	10949646	-0.676599293749079
1_10954061	1	10954061	-0.674950185121176
1_10955108	1	10955108	-0.937443343512535
1_11027008	1	11027008	-0.89163965389941
1_11027215	1	11027215	-0.753204938584913
1_11030859	1	11030859	-1.2150192085332
1_11034851	1	11034851	-0.833647931140234
1_11042882	1	11042882	-0.781397702822104
1_11042883	1	11042883	-0.793005946642889
1_11043525	1	11043525	-1.2578778546998
1_11046591	1	11046591	-0.72934394068026
1_11046609	1	11046609	-1.04428238160051
1_11046672	1	11046672	-1.27105324344753
1_11047065	1	11047065	-1.2617153788682
1_11047087	1	11047087	-1.12362287979231
1_11047092	1	11047092	-1.20151231019446
1_11055787	1	11055787	-0.784065902289674
1_11069599	1	11069599	-0.937052316259595
1_11070918	1	11070918	-0.832801030592939
1_11073948	1	11073948	-0.534087649281327
1_11081130	1	11081130	-0.558540693005866
1_11098048	1	11098048	-0.974660240667308
1_11099766	1	11099766	-0.900215548079224
1_11109363	1	11109363	-0.746936297946904
1_11121270	1	11121270	-1.10878181454866
1_11124536	1	11124536	-0.756480070617775
1_11130538	1	11130538	-0.834954128640859
1_11139391	1	11139391	-0.686090742726377
1_11144841	1	11144841	-0.608785016558928
1_11145001	1	11145001	-0.827446591971918
1_11192312	1	11192312	-1.21921431192791
1_11193588	1	11193588	-0.248685430419078
1_11194951	1	11194951	-0.790863064643438
1_11199598	1	11199598	-1.00035047191534
1_11210838	1	11210838	-0.713637069612039
1_11212411	1	11212411	-0.819489868143575
1_11240460	1	11240460	-0.726732727223722
1_11501143	1	11501143	-1.01441660881189
1_11502856	1	11502856	-0.568853067442003
1_11516008	1	11516008	-1.2889751514448
1_11528050	1	11528050	-0.80894749051191
1_11529815	1	11529815	-0.619817523307211
1_11529838	1	11529838	-0.726732727223722
1_11531680	1	11531680	-0.876368806124856
1_11535515	1	11535515	-0.706924246143542
1_11535609	1	11535609	-0.873837021255933
1_11536398	1	11536398	-0.894263213525652
1_11536572	1	11536572	-0.823594266476312
1_11661214	1	11661214	-0.534087649281327
1_11668837	1	11668837	-0.34426309040131
1_11668877	1	11668877	-0.614706109489611
1_11668895	1	11668895	-0.469132207440557
1_11673346	1	11673346	-0.58347567624349
1_11688127	1	11688127	-1.50014031735799
1_11711942	1	11711942	-1.31949359850529
1_11715121	1	11715121	-0.930016325612466
1_11746177	1	11746177	-0.836116186730984
1_11748477	1	11748477	-0.746936297946904
1_11761978	1	11761978	-1.11905015000248
1_11762248	1	11762248	-1.00966669049522
1_11766129	1	11766129	-0.908483164062825
1_11766294	1	11766294	-1.03658798981051
1_11766573	1	11766573	-0.773553583976716
1_11768262	1	11768262	-0.498463739550605
1_11771538	1	11771538	-0.94912514856017
1_11772254	1	11772254	-0.971492961588625
1_11775556	1	11775556	-1.09668233697403
1_11776571	1	11776571	-0.861662307309831
1_11776613	1	11776613	-0.734386299767158
1_11778791	1	11778791	-0.851827947205256
1_11779866	1	11779866	-0.686090742726377
1_11779915	1	11779915	-0.854488274422095
1_11784463	1	11784463	-0.487991234691873
1_11785215	1	11785215	-1.53408764928133
1_11787997	1	11787997	-1.04027303661837
1_11788822	1	11788822	-0.65314032092509
1_11788915	1	11788915	-0.766921817339421
1_11789390	1	11789390	-0.94912514856017
1_11790693	1	11790693	-1.17519322804002
1_11790870	1	11790870	-1.58655506917546
1_11791734	1	11791734	-0.94912514856017
1_11794419	1	11794419	-0.415906222933012
1_11794839	1	11794839	-0.974216129523001
1_11816635	1	11816635	-0.702964561290773
1_11838567	1	11838567	-1.10562963424016
1_11838792	1	11838792	-0.700446035703447
1_11838802	1	11838802	-0.94912514856017
1_11838976	1	11838976	-0.487545063344296
1_11858365	1	11858365	-0.843942911868114
1_11858387	1	11858387	-0.759854797398431
1_11858780	1	11858780	-1.11905015000248
1_11944606	1	11944606	-0.817021612552825
1_11949781	1	11949781	-1.10832374340942
1_11949854	1	11949854	-0.977694300756941
1_11949898	1	11949898	-0.962421971173628
1_11949899	1	11949899	-0.962930948085201
1_11950412	1	11950412	-0.837479792731261
1_11952696	1	11952696	-1.49932223112065
1_11957902	1	11957902	-1.22413219606004
1_11963598	1	11963598	-1.07744924553571
1_11965543	1	11965543	-0.771126846582176
1_11966298	1	11966298	-0.737621043366459
1_11974699	1	11974699	-0.94912514856017
1_11974757	1	11974757	-1.01783789864418
1_11996252	1	11996252	-1.12144069742748
1_11997386	1	11997386	-0.991769485968664
1_12001541	1	12001541	-1.04642234991509
1_12004010	1	12004010	-0.990152416820225
1_12004835	1	12004835	-0.988653512746808
1_12009668	1	12009668	-0.80894749051191
1_12014431	1	12014431	-1.22665912408908
1_12014458	1	12014458	-1.34398476590138
1_12014474	1	12014474	-1.31835895822589
1_12022187	1	12022187	-0.584968818283511
1_12022277	1	12022277	-0.592981338334895
1_12022869	1	12022869	-0.438930416240986
1_12029085	1	12029085	-0.469957311861611
1_12029794	1	12029794	-0.478053614366999
1_12029889	1	12029889	-0.534087649281327
1_12031554	1	12031554	-0.57848176863978
1_12031731	1	12031731	-0.937629509722341
1_12104380	1	12104380	-0.561054696881596
1_12104394	1	12104394	-0.559178630244157
1_12138290	1	12138290	-0.340315905884647
1_12188885	1	12188885	-0.966612575289012
1_12192516	1	12192516	-0.846031655596067
1_12192870	1	12192870	-0.832311483577421
1_12194666	1	12194666	-0.769801449115608
1_12194953	1	12194953	-0.52103149645588
1_12195131	1	12195131	-0.786572135774211
1_12208442	1	12208442	-0.814195568474062
1_12244346	1	12244346	-1.44293976122313
1_12244587	1	12244587	-0.909047709184835
1_12257944	1	12257944	-0.726732727223722
1_12276090	1	12276090	-0.90770522118019
1_12277831	1	12277831	-0.813773295665284
1_12283372	1	12283372	-0.756480070617775
1_12283436	1	12283436	-0.589229203473787
1_12318217	1	12318217	-0.989767133057516
1_12322574	1	12322574	-1.308206241865
1_12341811	1	12341811	-0.534087649281327
1_12353983	1	12353983	-0.870269727848931
1_12378571	1	12378571	-1.00801883761374
1_12617237	1	12617237	-1.16776543503551
1_12666726	1	12666726	-0.645733005110236
1_12716341	1	12716341	-0.73048486208483
1_12719545	1	12719545	-1.03004514394374
1_12719616	1	12719616	-0.704587086343766
1_12720907	1	12720907	-0.980152044180795
1_12725413	1	12725413	-0.489693529922873
1_12725484	1	12725484	-1.08662867231011
1_12725527	1	12725527	-0.906056426668285
1_12725693	1	12725693	-1.09351505789535
1_12725782	1	12725782	-1.33477884105792
1_12755700	1	12755700	-1.03158730875214
1_12755708	1	12755708	-1.14706452617208
1_12759468	1	12759468	-0.73658051318007
1_12760875	1	12760875	-0.846763430930493
1_12775001	1	12775001	-0.463698321389929
1_12775014	1	12775014	-0.609638682288503
1_12775015	1	12775015	-0.60335031171844
1_12775725	1	12775725	-0.964075490026142
1_12775851	1	12775851	-0.747985276452319
1_12777268	1	12777268	-1.00855806207933
1_12777320	1	12777320	-1.28682055930585
1_12777354	1	12777354	-1.1831804874222
1_12777491	1	12777491	-1.10207707139877
1_12825053	1	12825053	-0.928563826077854
1_12827638	1	12827638	-0.926164000116859
1_12828685	1	12828685	-0.754686788794724
1_12828686	1	12828686	-0.721714652457098
1_12847476	1	12847476	-1.04345253110832
1_12860725	1	12860725	-1.016869755196
1_12861512	1	12861512	-0.594460267260808
1_12881982	1	12881982	-0.957895358187903
1_12883140	1	12883140	-0.813661731265052
1_12883168	1	12883168	-0.779200147117858
1_12883169	1	12883169	-0.76855290291835
1_13115560	1	13115560	-0.94912514856017
1_13115573	1	13115573	-0.896013812100608
1_13319482	1	13319482	-1.31881966237826
1_13322038	1	13322038	-0.76184658036759
1_13370686	1	13370686	-0.562102025450923
1_13370713	1	13370713	-0.617919240084797
1_13370765	1	13370765	-0.430658059625921
1_13370918	1	13370918	-0.711625834833514
1_13371002	1	13371002	-0.925278406605803
1_13389694	1	13389694	-1.00570867692654
1_13389844	1	13389844	-1.15771177037159
1_13390395	1	13390395	-0.904731029201717
1_13390443	1	13390443	-0.774038442002079
1_13390596	1	13390596	-0.94912514856017
1_13390787	1	13390787	-1.80852681838737
1_13390853	1	13390853	-1.2315248792609
1_13391946	1	13391946	-0.94912514856017
1_13392079	1	13392079	-0.866662988368197
1_13392083	1	13392083	-0.669017229367435
1_13392102	1	13392102	-0.769575728229458
1_13392184	1	13392184	-1.03658798981051
1_13392272	1	13392272	-0.635016558132107
1_13416366	1	13416366	-0.985651024585285
1_13416396	1	13416396	-0.908861278346443
1_13416600	1	13416600	-1.04697247195831
1_13418285	1	13418285	-0.987599296374806
1_13418633	1	13418633	-1.01325548597989
1_13421192	1	13421192	-0.8890041561226
1_13421193	1	13421193	-0.8890041561226
1_13475857	1	13475857	-0.451625489089354
1_13475969	1	13475969	-0.297048451980477
1_13513240	1	13513240	-0.94912514856017
1_13610479	1	13610479	-0.783115197121241
1_13778644	1	13778644	-0.489693529922873
1_13778803	1	13778803	-0.917874214575731
1_13778878	1	13778878	-0.639169695338884
1_13780865	1	13780865	-1.39978655756974
1_13782337	1	13782337	-1.11905015000248
1_13782589	1	13782589	-0.859857810463083
1_13782619	1	13782619	-0.805760973388993
1_13893691	1	13893691	-0.641002853197838
1_14180562	1	14180562	-0.686090742726377
1_14304619	1	14304619	-0.832085727369951
1_14924487	1	14924487	-0.725350173173604
1_14929705	1	14929705	-0.541467179646924
1_14960723	1	14960723	-0.857702120796576
1_15034863	1	15034863	-1.13234697261594
1_15044087	1	15044087	-1.01729665120175
1_15056111	1	15056111	-0.726732727223722
1_15056171	1	15056171	-0.693868093318096
1_15094363	1	15094363	-0.84819623970939
1_15101561	1	15101561	-1.22710989585994
1_15112731	1	15112731	-1.3276367718139
1_15112917	1	15112917	-1.22923306775291
1_15114533	1	15114533	-0.603129293710978
1_15114571	1	15114571	-0.698581686909573
1_15164369	1	15164369	-0.863395274534286
1_15168611	1	15168611	-1.27577565368994
1_15168614	1	15168614	-1.30902109364655
1_15168689	1	15168689	-1.31169522794488
1_15215111	1	15215111	-0.63596726330054
1_15215144	1	15215144	-0.606237435037162
1_15215403	1	15215403	-0.94912514856017
1_15219581	1	15219581	-1.13675215173594
1_15247291	1	15247291	-0.710338288973054
1_15251791	1	15251791	-1.07160915508517
1_15251806	1	15251806	-1.256179966966
1_15287147	1	15287147	-0.971845225060254
1_15289653	1	15289653	-0.877571887535136
1_15296717	1	15296717	-0.861662307309831
1_15314589	1	15314589	-0.713057790326646
1_15327059	1	15327059	-0.921644412138063
1_15341780	1	15341780	-0.721714652457098
1_15341823	1	15341823	-0.744010718655558
1_15341876	1	15341876	-0.484456881556726
1_15358264	1	15358264	-0.969883708726968
1_15375634	1	15375634	-0.833647931140234
1_15382044	1	15382044	-0.434551975730412
1_15383872	1	15383872	-1.05874963973467
1_15383915	1	15383915	-1.13600328328368
1_15388104	1	15388104	-1.07345328356237
1_15388363	1	15388363	-0.742674271092744
1_15397315	1	15397315	-0.961725185339804
1_15397347	1	15397347	-0.865467219513261
1_15444626	1	15444626	-1.6699710773631
1_15445717	1	15445717	-1.22545637700742
1_15462802	1	15462802	-0.7591542049161
1_15462809	1	15462809	-0.78266400242143
1_15463420	1	15463420	-0.804735239224995
1_15467516	1	15467516	-1.14906271906892
1_15481703	1	15481703	-0.408556767197468
1_15482377	1	15482377	-1.09596653688944
1_15483381	1	15483381	-0.534087649281327
1_15485937	1	15485937	-0.910651000745535
1_15487341	1	15487341	-0.869271840870956
1_15487348	1	15487348	-0.825550463441638
1_15506048	1	15506048	-0.753574339442364
1_15518120	1	15518120	-0.376546372294847
1_15524108	1	15524108	-1.54450426522666
1_15524177	1	15524177	-1.36416264783901
1_15536563	1	15536563	-1.18414517822437
1_15536735	1	15536735	-0.80894749051191
1_15565920	1	15565920	-0.477056704244948
1_15573657	1	15573657	-1.05805952011333
1_15577823	1	15577823	-1.40284311600307
1_15579006	1	15579006	-0.719005365199112
1_15583249	1	15583249	-0.717799602453715
1_15583355	1	15583355	-1.31685693306066
1_15584711	1	15584711	-1.02547603469029
1_15584923	1	15584923	-1.24330825296463
1_15633482	1	15633482	-0.78918423569048
1_15633808	1	15633808	-0.646198015602864
1_15660052	1	15660052	-0.721319231037358
1_15660680	1	15660680	-0.577156371173213
1_15660978	1	15660978	-0.961097790226246
1_15661107	1	15661107	-0.780727616864452
1_15717906	1	15717906	-0.733396457504733
1_15725435	1	15725435	-0.90258256262314
1_15738641	1	15738641	-0.805760973388993
1_15742576	1	15742576	-0.982039771032906
1_15742902	1	15742902	-0.38302167509033
1_15743149	1	15743149	-1.04157139732477
1_15743153	1	15743153	-1.09455558808173
1_15744417	1	15744417	-0.68030839013237
1_15744527	1	15744527	-0.853547488577939
1_15747031	1	15747031	-1.04428238160051
1_15765157	1	15765157	-0.649564866701262
1_15765205	1	15765205	-0.429750989466591
1_15768557	1	15768557	-0.807106143687742
1_15774908	1	15774908	-0.762712024329289
1_15919487	1	15919487	-0.674265307329587
1_15928262	1	15928262	-0.714659894923147
1_15928710	1	15928710	-0.810418877728578
1_15929149	1	15929149	-0.696006211591459
1_15929304	1	15929304	-0.671591173031261
1_15929512	1	15929512	-0.925278406605803
1_15929805	1	15929805	-1.35351540363951
1_15930329	1	15930329	-0.908483164062825
1_15930761	1	15930761	-0.420430867485759
1_15932261	1	15932261	-0.930509470392824
1_15933164	1	15933164	-0.271053243447533
1_15933318	1	15933318	-0.37262422658721
1_15933473	1	15933473	-0.608634602646381
1_15933897	1	15933897	-0.706924246143542
1_15934018	1	15934018	-1.16413803953102
1_15935861	1	15935861	-1.01052569322431
1_15942149	1	15942149	-0.817880615281918
1_16006004	1	16006004	-1.01090134614686
1_16006170	1	16006170	-0.86241351536684
1_16006184	1	16006184	-0.885560019782704
1_16017865	1	16017865	-0.716147976582556
1_16017907	1	16017907	-0.802735661578647
1_16018169	1	16018169	-0.901296623469555
1_16018188	1	16018188	-0.986599853978833
1_16019460	1	16019460	-0.679035985192426
1_16022642	1	16022642	-1.07982884020476
1_16028086	1	16028086	-1.2247595911736
1_16028797	1	16028797	-1.01562056034708
1_16029233	1	16029233	-1.03658798981051
1_16030006	1	16030006	-0.743806240582664
1_16030027	1	16030027	-0.578756698615055
1_16031776	1	16031776	-1.14504535853543
1_16033179	1	16033179	-0.961725185339804
1_16033220	1	16033220	-0.885931322072976
1_16033642	1	16033642	-0.709937484680744
1_16044504	1	16044504	-0.744984431779945
1_16048569	1	16048569	-0.893983594367709
1_16049164	1	16049164	-0.988653512746808
1_16053647	1	16053647	-0.760363505105002
1_16053701	1	16053701	-1.06063346377716
1_16056471	1	16056471	-1.14879749339653
1_16058689	1	16058689	-1.21660545942516
1_16125227	1	16125227	-0.905181800972574
1_16131822	1	16131822	-1.23205911183167
1_16132150	1	16132150	-1.15723334389037
1_16135106	1	16135106	-0.996430863338527
1_16135769	1	16135769	-0.77694417317749
1_16137995	1	16137995	-0.677451824452504
1_16138178	1	16138178	-1.26323373898823
1_16148694	1	16148694	-0.930509470392824
1_16148708	1	16148708	-0.89535389211919
1_16199162	1	16199162	-0.430658059625921
1_16199172	1	16199172	-0.364162647839014
1_16207579	1	16207579	-0.996430863338527
