	Chromosome	Position	67RT_CM+_vs_67_PBMC.tumour
1_9247016	1	9247016	0.634933142709125
1_9247017	1	9247017	0.65903327668609
1_9262084	1	9262084	1.00223803120387
1_9262324	1	9262324	0.725720396006451
1_9264218	1	9264218	0.689080145944237
1_9264227	1	9264227	0.625383725812911
1_9264263	1	9264263	0.739203625370074
1_9264611	1	9264611	0.821665785562046
1_9580233	1	9580233	0.626089545318618
1_9582366	1	9582366	0.7727561850811
1_9612988	1	9612988	1.14178938360266
1_9614894	1	9614894	0.796296130648014
1_9615303	1	9615303	0.554142243345728
1_9615318	1	9615318	0.632715191177392
1_9622200	1	9622200	0.714435720221131
1_9717027	1	9717027	0.552153584825823
1_9720166	1	9720166	1.07772823078813
1_9720540	1	9720540	1.01182408003307
1_9721147	1	9721147	0.825360269119788
1_9721246	1	9721246	0.821665785562046
1_9721447	1	9721447	0.65431472778356
1_9722328	1	9722328	0.727730840926125
1_9724365	1	9724365	0.943685848848754
1_9744467	1	9744467	1.08315802658743
1_9744633	1	9744633	1.02109705845518
1_9751483	1	9751483	0.990742392366038
1_9751516	1	9751516	1.1206327320061
1_9773303	1	9773303	0.735957965866419
1_9872043	1	9872043	0.639667951819159
1_9922297	1	9922297	0.790084794372258
1_9934787	1	9934787	0.948656990999023
1_9972110	1	9972110	0.855848544222344
1_10101207	1	10101207	1.75355891834714
1_10119557	1	10119557	0.995543378629859
1_10130715	1	10130715	0.732630971446587
1_10303186	1	10303186	1.27977200673278
1_10303453	1	10303453	0.358723348127598
1_10303606	1	10303606	0.483128077777337
1_10304277	1	10304277	0.635294820126068
1_10334565	1	10334565	0.908022689586217
1_10343234	1	10343234	1.06477949727258
1_10361031	1	10361031	0.789693395823766
1_10368512	1	10368512	1.04954374598222
1_10371241	1	10371241	0.871653921393723
1_10380226	1	10380226	1.15110141711835
1_10413139	1	10413139	0.831251834391244
1_10419728	1	10419728	1.19337951855588
1_10461572	1	10461572	0.329812689232372
1_10461640	1	10461640	0.440359143595752
1_10469269	1	10469269	0.895322827287355
1_10536284	1	10536284	0.809592953261471
1_10599276	1	10599276	1.08315802658743
1_10618382	1	10618382	1.05668581522624
1_10623109	1	10623109	0.59969147610822
1_10629648	1	10629648	0.902073869278435
1_10629678	1	10629678	0.729219536797451
1_10629812	1	10629812	0.720202663440017
1_10629994	1	10629994	0.887595465262745
1_10639344	1	10639344	0.911090143145672
1_10639683	1	10639683	0.575973276501769
1_10640045	1	10640045	0.710057279710557
1_10642250	1	10642250	1.1397415549538
1_10642935	1	10642935	0.561665439817886
1_10646266	1	10646266	0.89145760048533
1_10646326	1	10646326	0.841301812988809
1_10649075	1	10649075	0.904940829848952
1_10649384	1	10649384	0.661582728247599
1_10653593	1	10653593	0.716329159117487
1_10653750	1	10653750	1.16210936798226
1_10653788	1	10653788	1.31942820708457
1_10653867	1	10653867	1.00223803120387
1_10653940	1	10653940	0.969071167268668
1_10659877	1	10659877	0.768874492046416
1_10660248	1	10660248	0.762186943370913
1_10660397	1	10660397	0.800194255259222
1_10665309	1	10665309	0.890592675374958
1_10665356	1	10665356	0.983129208256163
1_10947668	1	10947668	0.911472567280685
1_10948045	1	10948045	0.872955014258901
1_10948070	1	10948070	1.14831629069181
1_10948360	1	10948360	1.03240000171412
1_10948628	1	10948628	0.401333986613689
1_10948742	1	10948742	0.247994445605826
1_10949622	1	10949622	0.582020292819343
1_10949646	1	10949646	0.582699139690082
1_10954061	1	10954061	1.07464652673192
1_10955108	1	10955108	0.688129440775804
1_11027008	1	11027008	0.631719198703668
1_11027215	1	11027215	0.733749195277965
1_11030859	1	11030859	0.878366373041699
1_11034851	1	11034851	1.05148155022372
1_11042882	1	11042882	0.580774262765591
1_11042883	1	11042883	0.560968990351844
1_11043525	1	11043525	0.657326618315666
1_11046591	1	11046591	0.85221258719926
1_11046609	1	11046609	0.825360269119788
1_11046672	1	11046672	0.898860291358559
1_11047065	1	11047065	0.969071167268668
1_11047087	1	11047087	1.00223803120387
1_11047092	1	11047092	0.909128626812386
1_11055787	1	11055787	0.743319733842305
1_11069599	1	11069599	0.77029130315417
1_11070918	1	11070918	0.736647920466317
1_11073948	1	11073948	1.11619422050095
1_11081130	1	11081130	0.668814297478675
1_11098048	1	11098048	0.739203625370074
1_11099766	1	11099766	0.905276301316779
1_11109363	1	11109363	0.885593112351597
1_11121270	1	11121270	0.866354603122094
1_11124536	1	11124536	0.690294024889127
1_11130538	1	11130538	1.27787247381729
1_11139391	1	11139391	0.670787162197998
1_11144841	1	11144841	1.08427380006988
1_11145001	1	11145001	1.00958000654504
1_11192312	1	11192312	0.889343974797934
1_11193588	1	11193588	0.630269253816909
1_11194951	1	11194951	1.04371466718003
1_11199598	1	11199598	0.851559118706199
1_11210838	1	11210838	0.97080552336721
1_11212411	1	11212411	0.921819348748569
1_11240460	1	11240460	0.632592434739038
1_11501143	1	11501143	0.807509638760982
1_11502856	1	11502856	0.75781930353742
1_11516008	1	11516008	1.00223803120387
1_11528050	1	11528050	0.205771425289
1_11529815	1	11529815	0.778463055817301
1_11529838	1	11529838	0.674005359462296
1_11531680	1	11531680	0.848692772950412
1_11535515	1	11535515	0.806981739804933
1_11535609	1	11535609	0.491124560369976
1_11536398	1	11536398	0.935810669464891
1_11536572	1	11536572	1.24190844397215
1_11661214	1	11661214	0.93269709795079
1_11668837	1	11668837	0.487664858374109
1_11668877	1	11668877	0.615883286629108
1_11668895	1	11668895	0.795005417038425
1_11673346	1	11673346	0.853715506493779
1_11688127	1	11688127	0.979517954703784
1_11711942	1	11711942	0.910208892711522
1_11715121	1	11715121	0.746399126774277
1_11746177	1	11746177	0.874482484005494
1_11748477	1	11748477	0.886045013699345
1_11761978	1	11761978	0.700582331342766
1_11762248	1	11762248	0.683169590455746
1_11766129	1	11766129	1.10177370475478
1_11766294	1	11766294	0.700857313720591
1_11766573	1	11766573	1.22851388702754
1_11768262	1	11768262	0.902702357652953
1_11771538	1	11771538	0.628423194651536
1_11772254	1	11772254	0.739203625370074
1_11775556	1	11775556	0.636366588728908
1_11776571	1	11776571	0.54280641256657
1_11776613	1	11776613	0.630269253816909
1_11778791	1	11778791	0.6612011133688
1_11779866	1	11779866	0.739203625370074
1_11779915	1	11779915	0.622533605037304
1_11784463	1	11784463	0.598882336972659
1_11785215	1	11785215	0.803137931124172
1_11787997	1	11787997	0.828208631428818
1_11788822	1	11788822	0.943685848848754
1_11788915	1	11788915	0.945013162510917
1_11789390	1	11789390	1.20065158960588
1_11790693	1	11790693	0.669193904122331
1_11790870	1	11790870	0.838008635425558
1_11791734	1	11791734	0.606309354872728
1_11794419	1	11794419	1.07499437363918
1_11794839	1	11794839	0.426045740110443
1_11816635	1	11816635	0.40020201712377
1_11838567	1	11838567	0.769260859226253
1_11838792	1	11838792	0.857040115663932
1_11838802	1	11838802	0.904940829848952
1_11838976	1	11838976	0.712731414008883
1_11858365	1	11858365	0.596599229927273
1_11858387	1	11858387	0.812015615528327
1_11858780	1	11858780	0.798365697838217
1_11944606	1	11944606	1.09212353472106
1_11949781	1	11949781	0.543698893288437
1_11949854	1	11949854	0.835340722459123
1_11949898	1	11949898	0.755882366516704
1_11949899	1	11949899	0.766749952255736
1_11950412	1	11950412	1.20277101857658
1_11952696	1	11952696	0.587200531925023
1_11957902	1	11957902	0.759667727929789
1_11963598	1	11963598	0.560233484324754
1_11965543	1	11965543	0.684755841347697
1_11966298	1	11966298	1.48336472094048
1_11974699	1	11974699	0.907773347200375
1_11974757	1	11974757	0.778197756985937
1_11996252	1	11996252	0.561665439817886
1_11997386	1	11997386	0.887467843957792
1_12001541	1	12001541	0.665203043926296
1_12004010	1	12004010	0.65076566070249
1_12004835	1	12004835	0.441349665461569
1_12009668	1	12009668	0.857040115663932
1_12014431	1	12014431	0.753558918347143
1_12014458	1	12014458	1.01817957507289
1_12014474	1	12014474	0.819373974054057
1_12022187	1	12022187	0.937697779009157
1_12022277	1	12022277	1.511793129267
1_12022869	1	12022869	1.07623861264764
1_12029085	1	12029085	0.75781930353742
1_12029794	1	12029794	0.838008635425558
1_12029889	1	12029889	0.632288421453561
1_12031554	1	12031554	0.779845609867419
1_12031731	1	12031731	0.953328430722921
1_12104380	1	12104380	1.01265464714921
1_12104394	1	12104394	1.00223803120387
1_12138290	1	12138290	0.560968990351844
1_12188885	1	12188885	0.912600818719191
1_12192516	1	12192516	0.769577274413592
1_12192870	1	12192870	0.836651965485892
1_12194666	1	12194666	0.63732401135086
1_12194953	1	12194953	0.774432113681055
1_12195131	1	12195131	0.804298653591958
1_12208442	1	12208442	0.821212036528305
1_12244346	1	12244346	0.714257268239842
1_12244587	1	12244587	0.650589238196505
1_12257944	1	12257944	0.722130112011132
1_12276090	1	12276090	0.591450004926381
1_12277831	1	12277831	0.792599882348166
1_12283372	1	12283372	1.22463045254032
1_12283436	1	12283436	0.794795951333391
1_12318217	1	12318217	0.915181296934644
1_12322574	1	12322574	0.753850401334475
1_12341811	1	12341811	0.814611028028096
1_12353983	1	12353983	0.936862022351843
1_12378571	1	12378571	0.891814041510217
1_12617237	1	12617237	1.06580315998133
1_12666726	1	12666726	0.901544031584394
1_12716341	1	12716341	0.653163794303382
1_12719545	1	12719545	0.758966880191503
1_12719616	1	12719616	0.948600067601794
1_12720907	1	12720907	0.991590787004359
1_12725413	1	12725413	0.918025027300782
1_12725484	1	12725484	0.7494719608239
1_12725527	1	12725527	0.65431472778356
1_12725693	1	12725693	0.645672934644487
1_12725782	1	12725782	0.558631379728253
1_12755700	1	12755700	0.499069621646358
1_12755708	1	12755708	0.60296784778334
1_12759468	1	12759468	0.486222884200202
1_12760875	1	12760875	1.2204182012534
1_12775001	1	12775001	0.534906024482811
1_12775014	1	12775014	0.455288856419442
1_12775015	1	12775015	0.491822483847765
1_12775725	1	12775725	0.812135147823925
1_12775851	1	12775851	0.635605163888077
1_12777268	1	12777268	0.870022835814795
1_12777320	1	12777320	0.955351643573032
1_12777354	1	12777354	0.926289177970569
1_12777491	1	12777491	0.804011920998172
1_12825053	1	12825053	0.855133737171656
1_12827638	1	12827638	1.16782409692184
1_12828685	1	12828685	1.19022774840817
1_12828686	1	12828686	1.2013093783057
1_12847476	1	12847476	1.24324613070766
1_12860725	1	12860725	1.22463045254032
1_12861512	1	12861512	1.10177370475478
1_12881982	1	12881982	1.23004394872668
1_12883140	1	12883140	0.746980975961793
1_12883168	1	12883168	0.616947875319076
1_12883169	1	12883169	0.680309936316505
1_13115560	1	13115560	0.860623425784932
1_13115573	1	13115573	0.900639891196061
1_13319482	1	13319482	0.806766909182708
1_13322038	1	13322038	0.651330869344739
1_13370686	1	13370686	0.704156678270873
1_13370713	1	13370713	0.725230682817469
1_13370765	1	13370765	0.623726407950137
1_13370918	1	13370918	0.891206718815123
1_13371002	1	13371002	1.09739526424421
1_13389694	1	13389694	0.717784641735168
1_13389844	1	13389844	0.90332300513118
1_13390395	1	13390395	0.735133961061026
1_13390443	1	13390443	0.60581621009237
1_13390596	1	13390596	0.73454224800021
1_13390787	1	13390787	0.95700877721087
1_13390853	1	13390853	0.785139909536932
1_13391946	1	13391946	0.44424257808298
1_13392079	1	13392079	0.758966880191503
1_13392083	1	13392083	0.656463194362137
1_13392102	1	13392102	0.695260277782476
1_13392184	1	13392184	0.75225977819552
1_13392272	1	13392272	0.865736031299005
1_13416366	1	13416366	0.714435720221131
1_13416396	1	13416396	0.788458740172127
1_13416600	1	13416600	0.828906428318305
1_13418285	1	13418285	0.546558547427678
1_13418633	1	13418633	1.0557874994806
1_13421192	1	13421192	0.717784641735168
1_13421193	1	13421193	0.745265378157275
1_13475857	1	13475857	1.16782409692184
1_13475969	1	13475969	0.833483573469493
1_13513240	1	13513240	0.951964824722644
1_13610479	1	13610479	1.12915014368609
1_13778644	1	13778644	0.652051676274991
1_13778803	1	13778803	0.848614842090655
1_13778878	1	13778878	0.879555511429039
1_13780865	1	13780865	0.521612190297447
1_13782337	1	13782337	0.78132910104275
1_13782589	1	13782589	0.832313029761555
1_13782619	1	13782619	0.92306781777026
1_13893691	1	13893691	0.76462622224998
1_14180562	1	14180562	0.875126113300528
1_14304619	1	14304619	0.975520692828088
1_14924487	1	14924487	1.22830611068371
1_14929705	1	14929705	1.01145656123325
1_14960723	1	14960723	0.856807591682303
1_15034863	1	15034863	0.807421854219844
1_15044087	1	15044087	1.01673760089898
1_15056111	1	15056111	0.558631379728253
1_15056171	1	15056171	0.879555511429039
1_15094363	1	15094363	0.7580012208242
1_15101561	1	15101561	0.63450624670338
1_15112731	1	15112731	1.12088252770249
1_15112917	1	15112917	0.81975997941847
1_15114533	1	15114533	0.870993497925614
1_15114571	1	15114571	0.80569903715698
1_15164369	1	15164369	0.949770611309732
1_15168611	1	15168611	0.973091685544351
1_15168614	1	15168614	0.918173766415393
1_15168689	1	15168689	0.644190510509853
1_15215111	1	15215111	0.252216284212215
1_15215144	1	15215144	0.480700910624345
1_15215403	1	15215403	0.667053839614238
1_15219581	1	15219581	0.95879876993897
1_15247291	1	15247291	1.07262735909527
1_15251791	1	15251791	0.618909391652362
1_15251806	1	15251806	0.754310517760282
1_15287147	1	15287147	0.804473982636458
1_15289653	1	15289653	0.659350317680859
1_15296717	1	15296717	0.985559290057237
1_15314589	1	15314589	0.886760813783931
1_15327059	1	15327059	0.7727561850811
1_15341780	1	15341780	0.618909391652362
1_15341823	1	15341823	0.66248865922926
1_15341876	1	15341876	0.78811322585102
1_15358264	1	15358264	1.03857987826759
1_15375634	1	15375634	0.906022715944564
1_15382044	1	15382044	1.12899517348981
1_15383872	1	15383872	0.719999414472922
1_15383915	1	15383915	0.828589943718837
1_15388104	1	15388104	0.910119829215436
1_15388363	1	15388363	0.753210483363952
1_15397315	1	15397315	0.68526481825927
1_15397347	1	15397347	0.555722300451855
1_15444626	1	15444626	1.19337951855588
1_15445717	1	15445717	1.00223803120387
1_15462802	1	15462802	0.567022649987393
1_15462809	1	15462809	0.540977515164378
1_15463420	1	15463420	0.734954152368716
1_15467516	1	15467516	0.850234937758817
1_15481703	1	15481703	1.08970087245421
1_15482377	1	15482377	0.671032122728494
1_15483381	1	15483381	0.988563094306791
1_15485937	1	15485937	0.816682378047791
1_15487341	1	15487341	0.6441029231595
1_15487348	1	15487348	0.551576622194302
1_15506048	1	15506048	0.877979928241721
1_15518120	1	15518120	1.16370145389798
1_15524108	1	15524108	0.876707149120008
1_15524177	1	15524177	1.06782637283144
1_15536563	1	15536563	1.17856080384433
1_15536735	1	15536735	0.946742918612164
1_15565920	1	15565920	0.719507824029154
1_15573657	1	15573657	0.894089227348245
1_15577823	1	15577823	0.959169309311981
1_15579006	1	15579006	0.729219536797451
1_15583249	1	15583249	0.951254102485062
1_15583355	1	15583355	0.65076566070249
1_15584711	1	15584711	0.889229069374681
1_15584923	1	15584923	0.721501623636614
1_15633482	1	15633482	0.905213576809003
1_15633808	1	15633808	1.04133785089281
1_15660052	1	15660052	0.630269253816909
1_15660680	1	15660680	0.884401540910009
1_15660978	1	15660978	0.907378844862426
1_15661107	1	15661107	0.661650481084905
1_15717906	1	15717906	1.09701625595597
1_15725435	1	15725435	0.993825791387667
1_15738641	1	15738641	0.981278412568221
1_15742576	1	15742576	0.723936868716763
1_15742902	1	15742902	0.582129542377602
1_15743149	1	15743149	0.594054202966086
1_15743153	1	15743153	0.569541865428517
1_15744417	1	15744417	0.773296824038481
1_15744527	1	15744527	0.739203625370074
1_15747031	1	15747031	0.94652859861758
1_15765157	1	15765157	0.733242067131357
1_15765205	1	15765205	0.916990744585356
1_15768557	1	15768557	0.855133737171656
1_15774908	1	15774908	0.78811322585102
1_15919487	1	15919487	0.706253203568787
1_15928262	1	15928262	0.739203625370074
1_15928710	1	15928710	1.12472203772886
1_15929149	1	15929149	1.00223803120387
1_15929304	1	15929304	0.717784641735168
1_15929512	1	15929512	0.994460680612148
1_15929805	1	15929805	0.534733112030888
1_15930329	1	15930329	0.501544447380315
1_15930761	1	15930761	0.868101358552331
1_15932261	1	15932261	0.739203625370074
1_15933164	1	15933164	0.769577274413592
1_15933318	1	15933318	0.630269253816909
1_15933473	1	15933473	0.947560938583553
1_15933897	1	15933897	0.917845843913495
1_15934018	1	15934018	0.788642558104578
1_15935861	1	15935861	0.969571842283545
1_15942149	1	15942149	0.620367395860223
1_16006004	1	16006004	0.450996148326712
1_16006170	1	16006170	0.793291140932371
1_16006184	1	16006184	0.905730050350521
1_16017865	1	16017865	0.825360269119788
1_16017907	1	16017907	0.65431472778356
1_16018169	1	16018169	0.969071167268668
1_16018188	1	16018188	1.16339282301845
1_16019460	1	16019460	0.656463194362137
1_16022642	1	16022642	0.956914040694377
1_16028086	1	16028086	0.471723314505087
1_16028797	1	16028797	1.12325343216523
1_16029233	1	16029233	0.827151324645776
1_16030006	1	16030006	0.38615301298693
1_16030027	1	16030027	0.361031419843092
1_16031776	1	16031776	0.5141370697353
1_16033179	1	16033179	0.592049931586419
1_16033220	1	16033220	0.783343054103646
1_16033642	1	16033642	0.406628286283202
1_16044504	1	16044504	0.968130176883603
1_16048569	1	16048569	0.475307651854126
1_16049164	1	16049164	1.0417663953905
1_16053647	1	16053647	1.13263466845954
1_16053701	1	16053701	1.13688755789865
1_16056471	1	16056471	0.790084794372258
1_16058689	1	16058689	0.693133976674089
1_16125227	1	16125227	0.955240551666698
1_16131822	1	16131822	0.756327803161282
1_16132150	1	16132150	0.989637994424234
1_16135106	1	16135106	1.01280727291405
1_16135769	1	16135769	0.976242822670923
1_16137995	1	16137995	0.641835788501869
1_16138178	1	16138178	0.581251265593837
1_16148694	1	16148694	0.954932316425511
1_16148708	1	16148708	0.990556226156232
1_16199162	1	16199162	0.855012078020689
1_16199172	1	16199172	0.854680842790009
1_16207579	1	16207579	0.693287790314715
1_16225649	1	16225649	0.632592434739038
1_16232638	1	16232638	0.942531785079599
1_16250841	1	16250841	1.10827966861419
1_16250852	1	16250852	1.17808786660328
1_16251413	1	16251413	0.830471682937387
1_16251453	1	16251453	0.475173914190912
1_16251522	1	16251522	0.573125346713301
1_16305807	1	16305807	1.14289843814098
1_16315377	1	16315377	0.882656415451195
1_16315404	1	16315404	0.863718167122439
1_16393405	1	16393405	0.935810669464891
1_16398775	1	16398775	0.887374074171864
1_16399323	1	16399323	0.811716125154441
1_16403813	1	16403813	0.970176821971569
1_16405015	1	16405015	0.794433146090466
1_16405077	1	16405077	0.694115735841535
1_16409602	1	16409602	0.732630971446587
1_16409773	1	16409773	0.944290681994588
1_16409832	1	16409832	0.760349434241622
1_16409912	1	16409912	0.868559595971898
1_16410031	1	16410031	0.570521790778393
1_16427915	1	16427915	0.825360269119788
1_16440791	1	16440791	1.02557053503449
1_16449147	1	16449147	0.6612011133688
1_16450153	1	16450153	0.516811204033625
