	Chromosome	Position	28RT_T2_vs_28RT_PBMC.tumour
1_8360443	1	8360443	-0.483603345434221
1_8360492	1	8360492	0.0273585738431589
1_8360503	1	8360503	-0.0132834106541872
1_8360612	1	8360612	-0.483603345434221
1_8361083	1	8361083	-0.916853647971094
1_8361126	1	8361126	-1.0161891418296
1_8624343	1	8624343	-0.638800009725978
1_8656247	1	8656247	-0.89388731474243
1_8861360	1	8861360	-0.724423017452488
1_8949303	1	8949303	-0.701056716959119
1_8949347	1	8949347	-0.642301091453279
1_8949355	1	8949355	-0.632565984559219
1_8949393	1	8949393	-0.762535378148223
1_8951527	1	8951527	-1.08982496552718
1_8974362	1	8974362	-0.482469596817218
1_9007318	1	9007318	0.127831366648127
1_9007358	1	9007358	-0.414645973035955
1_9014735	1	9014735	-0.978179609698271
1_9014802	1	9014802	-0.606513527358944
1_9014814	1	9014814	-0.511310274604062
1_9014831	1	9014831	-0.46554337388923
1_9038482	1	9038482	-0.398183361870465
1_9039892	1	9039892	-1.03476313806464
1_9041924	1	9041924	-0.618145468813048
1_9057537	1	9057537	-0.810145958894149
1_9058188	1	9058188	-1.07843609017944
1_9104515	1	9104515	-1.15668753584381
1_9104577	1	9104577	-0.624913861837423
1_9105626	1	9105626	-1.1685616361321
1_9242965	1	9242965	-0.720333426916106
1_9245189	1	9245189	-0.352859371360974
1_9245334	1	9245334	-0.0070514569426726
1_9246991	1	9246991	-1.09696956115904
1_9247016	1	9247016	-1.11399727540238
1_9247017	1	9247017	-1.17171277325867
1_9262084	1	9262084	-0.995725039269883
1_9262324	1	9262324	-1.11609421623796
1_9264218	1	9264218	-0.789611437091167
1_9264227	1	9264227	-0.615319424734285
1_9264263	1	9264263	-1.07025222278326
1_9264611	1	9264611	-0.788929472984453
1_9580233	1	9580233	-0.900808681395775
1_9582366	1	9582366	-0.718758718692578
1_9612988	1	9612988	-0.478532355886798
1_9614894	1	9614894	-0.976433005319216
1_9615303	1	9615303	-0.65398846330234
1_9615318	1	9615318	-0.539737506084484
1_9622200	1	9622200	-1.15078693440412
1_9717027	1	9717027	-0.84760538031206
1_9720166	1	9720166	-0.901558328095359
1_9720540	1	9720540	-0.928698078569244
1_9721147	1	9721147	-0.647306729826229
1_9721246	1	9721246	-0.958141856461726
1_9721447	1	9721447	-0.672539693722657
1_9722328	1	9722328	-1.23986362895407
1_9724365	1	9724365	-0.864139971348378
1_9744467	1	9744467	-1.00121057835361
1_9744633	1	9744633	-1.24948163151567
1_9751483	1	9751483	-1.02227219388144
1_9751516	1	9751516	-0.551451699896402
1_9773303	1	9773303	-0.624495810533168
1_9872043	1	9872043	-0.838560240709054
1_9922297	1	9922297	-0.972641426156841
1_9934787	1	9934787	-0.796390786465114
1_9972110	1	9972110	-1.01481088040078
1_10101207	1	10101207	-1.05767753001264
1_10119557	1	10119557	-0.969030172604463
1_10130715	1	10130715	-0.820638332711791
1_10303186	1	10303186	-0.994286420196821
1_10303453	1	10303453	-1.08957333998527
1_10303606	1	10303606	-0.805841330783711
1_10304277	1	10304277	-0.831526648854528
1_10334565	1	10334565	-0.782164184897156
1_10343234	1	10343234	-0.923731825675895
1_10361031	1	10361031	-0.994286420196821
1_10368512	1	10368512	-1.09747853807062
1_10371241	1	10371241	-0.955287859406573
1_10380226	1	10380226	-0.732411149700056
1_10413139	1	10413139	-1.02708921017922
1_10419728	1	10419728	-0.729872868788609
1_10461572	1	10461572	-0.931062322405442
1_10461640	1	10461640	-0.780745605588279
1_10469269	1	10469269	-0.543104357182882
1_10536284	1	10536284	-0.820638332711791
1_10599276	1	10599276	-0.820638332711791
1_10618382	1	10618382	-0.518609795262134
1_10623109	1	10623109	-1.13711199750705
1_10629648	1	10629648	-1.16459273392915
1_10629678	1	10629678	-1.24017722422558
1_10629812	1	10629812	-1.22829630162504
1_10629994	1	10629994	-1.00826533588756
1_10639344	1	10639344	-0.971198009287173
1_10639683	1	10639683	-0.718758718692578
1_10640045	1	10640045	-1.1832084120965
1_10642250	1	10642250	-0.753524136853254
1_10642935	1	10642935	-1.78587291455111
1_10646266	1	10646266	-0.863707054603677
1_10646326	1	10646326	-1.11482143711625
1_10649075	1	10649075	-0.695107450627932
1_10649384	1	10649384	-1.25974996696949
1_10653593	1	10653593	-0.788216855019414
1_10653750	1	10653750	-1.26121092409777
1_10653788	1	10653788	-1.19678681859704
1_10653867	1	10653867	-1.28919134131764
1_10653940	1	10653940	-1.1556225804246
1_10659877	1	10659877	-0.829001805646418
1_10660248	1	10660248	-0.510953833579176
1_10660397	1	10660397	-0.778410097322494
1_10665309	1	10665309	-0.692882785513419
1_10665356	1	10665356	-0.843721945824833
1_10947668	1	10947668	-1.64006608706997
1_10948045	1	10948045	-0.60913422751808
1_10948070	1	10948070	-0.494868171530035
1_10948360	1	10948360	-1.46218436179931
1_10948628	1	10948628	-0.648457357329111
1_10948742	1	10948742	-0.549336310894397
1_10949622	1	10949622	-0.805531440321583
1_10949646	1	10949646	-0.620868820336014
1_10954061	1	10954061	-0.46554337388923
1_10955108	1	10955108	-0.856262242442513
1_11027008	1	11027008	-0.740785025022577
1_11027215	1	11027215	-0.874077591673252
1_11030859	1	11030859	-1.23092230202
1_11034851	1	11034851	-0.761744643658223
1_11042882	1	11042882	-0.762535378148223
1_11042883	1	11042883	-0.701993836213172
1_11043525	1	11043525	-1.45953964054375
1_11046591	1	11046591	-1.12441908088889
1_11046609	1	11046609	-1.05329908950207
1_11046672	1	11046672	-1.23567583199064
1_11047065	1	11047065	-0.839497359963107
1_11047087	1	11047087	-0.954494079446582
1_11047092	1	11047092	-0.951034969967466
1_11055787	1	11055787	-0.507480447452161
1_11069599	1	11069599	-0.987535641456535
1_11070918	1	11070918	-0.70431421474456
1_11073948	1	11073948	-1.08367273854559
1_11081130	1	11081130	-0.649366905561962
1_11098048	1	11098048	-1.0989394951989
1_11099766	1	11099766	-0.804150209923222
1_11109363	1	11109363	-1.05585479440582
1_11121270	1	11121270	-0.891027660603189
1_11124536	1	11124536	-0.891027660603189
1_11130538	1	11130538	-0.502108814286294
1_11139391	1	11139391	-0.764054804345424
1_11144841	1	11144841	-1.00386015676756
1_11145001	1	11145001	-1.23183376569624
1_11192312	1	11192312	-0.930262823886289
1_11193588	1	11193588	-0.235675831990635
1_11194951	1	11194951	-0.863073599032188
1_11199598	1	11199598	-1.34001249180537
1_11210838	1	11210838	-0.830906668165619
1_11212411	1	11212411	-0.936115550131727
1_11240460	1	11240460	-0.891027660603189
1_11501143	1	11501143	-0.55335445387664
1_11502856	1	11502856	-1.21295575549055
1_11516008	1	11516008	-1.30250734046884
1_11528050	1	11528050	-1.30606515988203
1_11529815	1	11529815	-0.491330707458831
1_11529838	1	11529838	-0.598245911375343
1_11531680	1	11531680	-1.15505737178235
1_11535515	1	11535515	-0.83623518776281
1_11535609	1	11535609	-0.627993254769395
1_11536398	1	11536398	-0.87766927774817
1_11536572	1	11536572	-0.510682879490505
1_11661214	1	11661214	-0.553158021846805
1_11668837	1	11668837	-0.761744643658223
1_11668877	1	11668877	-0.820638332711791
1_11668895	1	11668895	-0.711013841537293
1_11673346	1	11673346	-0.848652708881388
1_11688127	1	11688127	-0.867180918648821
1_11711942	1	11711942	-1.12229403257289
1_11715121	1	11715121	-0.657139600428912
1_11746177	1	11746177	-0.668635239266741
1_11748477	1	11748477	-0.782836299999407
1_11761978	1	11761978	-0.753524136853254
1_11762248	1	11762248	-0.840537890149496
1_11766129	1	11766129	-1.17733184575983
1_11766294	1	11766294	-0.803764514147395
1_11766573	1	11766573	-0.722234628650797
1_11768262	1	11768262	-1.08367273854559
1_11771538	1	11771538	-0.848652708881388
1_11772254	1	11772254	-1.59507863229666
1_11775556	1	11775556	-0.882038877375934
1_11776571	1	11776571	-0.318137992182608
1_11776613	1	11776613	-0.302507340468844
1_11778791	1	11778791	-0.854585664635129
1_11779866	1	11779866	-0.72752892832031
1_11779915	1	11779915	-0.975360927510433
1_11784463	1	11784463	-0.802022654544444
1_11785215	1	11785215	-1.06320863598587
1_11787997	1	11787997	-0.481151866440124
1_11788822	1	11788822	-0.596206766101745
1_11788915	1	11788915	-0.739718337328224
1_11789390	1	11789390	-0.724423017452488
1_11790693	1	11790693	-1.18163599227775
1_11790870	1	11790870	-1.1685616361321
1_11791734	1	11791734	-0.898640844713065
1_11794419	1	11794419	-1.11929664827631
1_11794839	1	11794839	-0.747881990276477
1_11816635	1	11816635	-0.755049991084215
1_11838567	1	11838567	-0.679462269751097
1_11838792	1	11838792	-0.924260963785948
1_11838802	1	11838802	-1.13614015843972
1_11838976	1	11838976	-0.751375670274677
1_11858365	1	11858365	-1.10074625190453
1_11858387	1	11858387	-1.03854336305593
1_11858780	1	11858780	-1.01193698494667
1_11944606	1	11944606	-0.652910886973725
1_11949781	1	11949781	-1.15880706860636
1_11949854	1	11949854	-0.908101173962131
1_11949898	1	11949898	-0.781467735431113
1_11949899	1	11949899	-0.72752892832031
1_11950412	1	11950412	-0.906029823942436
1_11952696	1	11952696	-0.832415500488145
1_11957902	1	11957902	-1.03906185184529
1_11963598	1	11963598	-0.76051734027422
1_11965543	1	11965543	-0.722074498228202
1_11966298	1	11966298	-0.783163627293128
1_11974699	1	11974699	-0.786691000788454
1_11974757	1	11974757	-0.755049991084215
1_11996252	1	11996252	-1.10484676165
1_11997386	1	11997386	-0.983576903837997
1_12001541	1	12001541	-1.21491727182384
1_12004010	1	12004010	-0.918249129338214
1_12004835	1	12004835	-1.09149224300488
1_12009668	1	12009668	-0.504610839264113
1_12014431	1	12014431	-0.933113061970204
1_12014458	1	12014458	-1.16303053015887
1_12014474	1	12014474	-1.18987214237751
1_12022187	1	12022187	-0.834993625688861
1_12022277	1	12022277	-0.87953202176536
1_12022869	1	12022869	-0.820638332711791
1_12029085	1	12029085	-0.083672738545585
1_12029794	1	12029794	-1.08653239268483
1_12029889	1	12029889	-0.855403750872468
1_12031554	1	12031554	-0.777569610819905
1_12031731	1	12031731	-1.23183376569624
1_12104380	1	12104380	-1.07302549434608
1_12104394	1	12104394	-0.978179609698271
1_12138290	1	12138290	-0.587977575921516
1_12188885	1	12188885	-0.703824667729041
1_12192516	1	12192516	-0.875086116734168
1_12192870	1	12192870	-0.703824667729041
1_12194666	1	12194666	-0.885733360933676
1_12194953	1	12194953	-0.624718122736534
1_12195131	1	12195131	-1.00386015676756
1_12208442	1	12208442	-0.30323911580327
1_12244346	1	12244346	-1.3442002887688
1_12244587	1	12244587	-0.560994516078772
1_12257944	1	12257944	-0.705161115291855
1_12276090	1	12276090	-0.649157864767438
1_12277831	1	12277831	-0.706981550916224
1_12283372	1	12283372	-1.22360299969006
1_12283436	1	12283436	-1.36997692370223
1_12318217	1	12318217	-0.840816214649421
1_12322574	1	12322574	-0.895926460016028
1_12341811	1	12341811	-0.757073203934325
1_12353983	1	12353983	-0.652515573903464
1_12378571	1	12378571	-0.510298212099641
1_12617237	1	12617237	-0.913747737103273
1_12666726	1	12666726	-1.12729967094584
1_12716341	1	12716341	-0.874077591673252
1_12719545	1	12719545	-1.63237169527997
1_12719616	1	12719616	-1.38733862704022
1_12720907	1	12720907	-1.20530218294712
1_12725413	1	12725413	-0.820638332711791
1_12725484	1	12725484	-1.09786662012834
1_12725527	1	12725527	-0.84266463904179
1_12725693	1	12725693	-0.965028242046966
1_12725782	1	12725782	-1.30250734046884
1_12755700	1	12755700	-0.621329524488385
1_12755708	1	12755708	-0.603540211044856
1_12759468	1	12759468	-0.965028242046966
1_12760875	1	12760875	-1.07521115979739
1_12775001	1	12775001	-1.10694251786843
1_12775014	1	12775014	-0.943495080497325
1_12775015	1	12775015	-0.913747737103273
1_12775725	1	12775725	-1.17262366145533
1_12775851	1	12775851	-1.13689767751246
1_12777268	1	12777268	-1.02162539044497
1_12777320	1	12777320	-1.27381096087741
1_12777354	1	12777354	-0.974966479103085
1_12777491	1	12777491	-0.954731228299074
1_12825053	1	12825053	-0.827557746651582
1_12827638	1	12827638	-0.639612338036229
1_12828685	1	12828685	-0.626199972946345
1_12828686	1	12828686	-0.654628381272862
1_12847476	1	12847476	-1.09467173749484
1_12860725	1	12860725	-0.974112813373509
1_12861512	1	12861512	-0.581450668832365
1_12881982	1	12881982	-0.883179798780504
1_12883140	1	12883140	-0.905300729781175
1_12883168	1	12883168	-0.848652708881388
1_12883169	1	12883169	-0.848383323194696
1_13115560	1	13115560	-0.587977575921516
1_13115573	1	13115573	-0.587977575921516
1_13319482	1	13319482	-1.19033284652988
1_13322038	1	13322038	-0.955287859406573
1_13370686	1	13370686	-0.663097055725311
1_13370713	1	13370713	-0.6455516261537
1_13370765	1	13370765	-0.708163603453379
1_13370918	1	13370918	-0.775784096927531
1_13371002	1	13371002	-0.72752892832031
1_13389694	1	13389694	-0.966489199175246
1_13389844	1	13389844	-0.906368206737675
1_13390395	1	13390395	-0.205928488596583
1_13390443	1	13390443	-0.6455516261537
1_13390596	1	13390596	-0.672539693722657
1_13390787	1	13390787	-1.13689767751246
1_13390853	1	13390853	-0.990563334154104
1_13391946	1	13391946	-0.709607020323047
1_13392079	1	13392079	-0.837711846070733
1_13392083	1	13392083	-0.753524136853254
1_13392102	1	13392102	-1.0257527626164
1_13392184	1	13392184	-0.982101755405908
1_13392272	1	13392272	-0.744689479478493
1_13416366	1	13416366	-1.18837011721228
1_13416396	1	13416396	-1.48246959681722
1_13416600	1	13416600	-1.10751948049995
1_13418285	1	13418285	-0.898640844713065
1_13418633	1	13418633	-0.776515779479484
1_13421192	1	13421192	-0.731370994614704
1_13421193	1	13421193	-0.731370994614704
1_13475857	1	13475857	-1.32313867324097
1_13475969	1	13475969	-0.820638332711791
1_13513240	1	13513240	-0.538238602011066
1_13610479	1	13610479	-0.613405718546349
1_13778644	1	13778644	-0.470141085627658
1_13778803	1	13778803	-0.768923296167636
1_13778878	1	13778878	-0.717133756957931
1_13780865	1	13780865	-0.6863372410002
1_13782337	1	13782337	-1.05767753001264
1_13782589	1	13782589	-0.915795565752131
1_13782619	1	13782619	-0.909447599669647
1_13893691	1	13893691	-1.04303075404824
1_14180562	1	14180562	-1.2039669722633
1_14304619	1	14304619	-0.904296261758701
1_14924487	1	14924487	-0.830353487545003
1_14929705	1	14929705	-0.943495080497325
1_14960723	1	14960723	-1.35265195348399
1_15034863	1	15034863	-1.45953964054375
1_15044087	1	15044087	-0.539225397563143
1_15056111	1	15056111	-0.965028242046966
1_15056171	1	15056171	-1.10240930112717
1_15094363	1	15094363	-1.07118179436239
1_15101561	1	15101561	-1.29126815795395
1_15112731	1	15112731	-0.936115550131727
1_15112917	1	15112917	-0.908101173962131
1_15114533	1	15114533	-0.631367981550052
1_15114571	1	15114571	-0.488794768959346
1_15164369	1	15164369	-0.552705127465158
1_15168611	1	15168611	-0.830098661960857
1_15168614	1	15168614	-0.877971507777743
1_15168689	1	15168689	-0.775550443183253
1_15215111	1	15215111	-0.735749435125278
1_15215144	1	15215144	-0.593227836608719
1_15215403	1	15215403	-1.32759832143167
1_15219581	1	15219581	-1.09072749607954
1_15247291	1	15247291	-1.14256642759915
1_15251791	1	15251791	-1.07697808597158
1_15251806	1	15251806	-1.16516785653629
1_15287147	1	15287147	-0.798270519683337
1_15289653	1	15289653	-1.53335638063132
1_15296717	1	15296717	-0.705161115291855
1_15314589	1	15314589	-0.697781584926258
1_15327059	1	15327059	-0.936115550131727
1_15341780	1	15341780	-1.11929664827631
1_15341823	1	15341823	-1.2626428795909
1_15341876	1	15341876	-1.07217709970776
1_15358264	1	15358264	-0.995725039269883
1_15375634	1	15375634	-0.924474143696331
1_15382044	1	15382044	-0.342591035907147
1_15383872	1	15383872	-0.856262242442513
1_15383915	1	15383915	-0.918249129338214
1_15388104	1	15388104	-0.439075537984036
1_15388363	1	15388363	-0.47668393149443
1_15397315	1	15397315	-0.858773461598562
1_15397347	1	15397347	-0.820638332711791
1_15444626	1	15444626	-1.0484442502346
1_15445717	1	15445717	-1.19650523470996
1_15462802	1	15462802	-0.72752892832031
1_15462809	1	15462809	-0.852116564184959
1_15463420	1	15463420	-0.642301091453279
1_15467516	1	15467516	-1.5295895507084
1_15481703	1	15481703	-0.853805196646991
1_15482377	1	15482377	-1.31540302446137
1_15483381	1	15483381	-1.02708921017922
1_15485937	1	15485937	-0.860166696898429
1_15487341	1	15487341	-0.955797915993427
1_15487348	1	15487348	-1.00826533588756
1_15506048	1	15506048	-0.625087523593984
1_15518120	1	15518120	-0.713723128795279
1_15524108	1	15524108	-0.985383095048423
1_15524177	1	15524177	-0.750249004820393
1_15536563	1	15536563	-1.43416998562972
1_15536735	1	15536735	-0.285601057322317
1_15565920	1	15565920	-0.867944047490148
1_15573657	1	15573657	-0.71935499687461
1_15577823	1	15577823	-1.30606515988203
1_15579006	1	15579006	-0.921724457826106
1_15583249	1	15583249	-0.98664828415072
1_15583355	1	15583355	-0.78501442298107
1_15584711	1	15584711	-0.994286420196821
1_15584923	1	15584923	-1.11482143711625
1_15633482	1	15633482	-0.810722863846709
1_15633808	1	15633808	-0.834184864549739
1_15660052	1	15660052	-0.676248423376616
1_15660680	1	15660680	-0.784718758456849
1_15660978	1	15660978	-1.01158111542319
1_15661107	1	15661107	-0.557603926877998
1_15717906	1	15717906	-0.687371801848327
1_15725435	1	15725435	-0.797179359887802
1_15738641	1	15738641	-0.932531212782688
1_15742576	1	15742576	-1.12103326604951
1_15742902	1	15742902	-0.729872868788609
1_15743149	1	15743149	-0.771728732230845
1_15743153	1	15743153	-0.801009525962859
1_15744417	1	15744417	-0.803360341279956
1_15744527	1	15744527	-1.25557538942834
1_15747031	1	15747031	-1.28776434313909
1_15765157	1	15765157	-0.86900135427319
1_15765205	1	15765205	-0.820638332711791
1_15768557	1	15768557	-0.845729313674622
1_15774908	1	15774908	-0.32106732322128
1_15919487	1	15919487	-1.32759832143167
1_15928262	1	15928262	-0.799576717183962
1_15928710	1	15928710	-0.974112813373509
1_15929149	1	15929149	-0.901938434813639
1_15929304	1	15929304	-0.695107450627932
1_15929512	1	15929512	-0.460742387625408
1_15929805	1	15929805	-0.74770681025794
1_15930329	1	15930329	-0.949921349656758
1_15930761	1	15930761	-1.10751948049995
1_15932261	1	15932261	-1.04303075404824
1_15933164	1	15933164	-0.736574067923317
1_15933318	1	15933318	-0.746637751268014
1_15933473	1	15933473	-0.939579405435299
1_15933897	1	15933897	-1.11186963037624
1_15934018	1	15934018	-1.48545414112216
1_15935861	1	15935861	-0.820638332711791
1_15942149	1	15942149	-1.25875944510368
1_16006004	1	16006004	-0.937556084490942
1_16006170	1	16006170	-1.02610745101177
1_16006184	1	16006184	-1.09149224300488
1_16017865	1	16017865	-0.748125832927423
1_16017907	1	16017907	-0.649157864767438
1_16018169	1	16018169	-0.595932045537097
1_16018188	1	16018188	-0.551451699896402
1_16019460	1	16019460	-0.586173079074768
1_16022642	1	16022642	-1.16546682970923
1_16028086	1	16028086	-0.852347192439129
1_16028797	1	16028797	-0.860166696898429
1_16029233	1	16029233	-0.832813046657893
1_16030006	1	16030006	-0.982101755405908
1_16030027	1	16030027	-0.892788118467627
1_16031776	1	16031776	-1.01655854268705
1_16033179	1	16033179	-0.965688665515074
1_16033220	1	16033220	-0.886727523169564
1_16033642	1	16033642	-0.581450668832365
1_16044504	1	16044504	-0.428870612755794
1_16048569	1	16048569	-0.839497359963107
1_16049164	1	16049164	-0.914614480920805
1_16053647	1	16053647	-0.526907129655081
1_16053701	1	16053701	-0.932146647928782
1_16056471	1	16056471	-1.02031067754816
1_16058689	1	16058689	-1.45068872296149
1_16125227	1	16125227	-0.928698078569244
1_16131822	1	16131822	-1.01046289159181
1_16132150	1	16132150	-1.21430218119807
1_16135106	1	16135106	-0.867944047490148
1_16135769	1	16135769	-1.06349485660795
1_16137995	1	16137995	-0.914614480920805
1_16138178	1	16138178	-1.13474692313985
1_16148694	1	16148694	-0.661160118704595
1_16148708	1	16148708	-0.664987462251597
1_16199162	1	16199162	-0.415381854225533
1_16199172	1	16199172	-0.396140504183881
